all_ids,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0x8b7acc670d17f0a074258910aa43b9c6d1c4d331,0,0,0,0,0,0,0,0,0,144.493,190.153,158.732
0x8b7c2c75a4020b6c3449e8071883f2eecec33fa5,0,0,0,0,0,0,0,0,0,0,825.861,666.381
0x8b7d3121527d6ff69d93abc828336be767bba699,0,0,0,0,0,0,0,152.446,151.00900000000001,148.13,196.838,167.132
0x8b7dd3fcac32dbc4c7cac0d527579e42d8eb2396,0,0,0,0,0,173.266,169.395,178.284,142.417,160.776,196.52,200.239
0x8bb1c331b9e3a46234f4ec0241ccf0bd90e27450,0,0,159.261,163.541,215.721,135.18200000000002,160.193,183.177,127.821,133.994,171.106,131.439
0x8bbf68ba46f2c12be1ce791a642e6bdba90b9b98,0,0,0,0,0,0,0,0,0,0,0,482.411
0x8bc40da0d1701522dbcea1a9b145677285af4a1b,0,0,0,0,0,0,0,0,0,0,244.879,293.20799999999997
0x8bf8213d0a81e650e199256f3f190cf3e8af4f4d,0,0,202.364,198.117,185.68,239.531,228.98499999999999,211.831,211.226,194.842,199.733,181.207
0x8bffc129d034f2c7526b846fb9ed7eea6b67c8d8,423.218,411.181,432.036,319.876,222.443,228.713,247.602,114.529,17.458,13.498000000000001,24.615,50.357
0x8c6203e5255e1beb5434d83b30093a6d7288a90c,0,0,0,0,0,0,0,134.955,133.579,143.226,176.531,141.423
0x8c6551fcc7eb55d7685da88690f1b1f2bc603e0c,0,0,0,0,0,0,0,0,0,165.397,277.766,404.41
0x8c6f521cfa270cb8a285fcaa5edfe7110db61995,0,0,0,0,0,0,151.953,143.17,134.828,122.388,160.583,116.343
0x8cb783788d3f15df45d9f005936fc86cfd97c099,0,0,0,0,228.101,238.938,288.173,316.354,246.183,256.135,308.714,247.512
0x8cc2b3c76db54c935bea0339ed9bbcfe0aa93b99,0,0,0,0,301.933,301.447,245.752,304.062,296.972,287.715,413.925,306.588
0x8ce4b194c3992b0ed48842795ce9dd04dc40631d,0,0,0,265.382,239.797,287.256,210.461,278.484,248.17000000000002,258.358,285.675,237.197
0x8ce52611c86cc3e2ac3971df5d4cb24b1d436478,0,0,0,0,0,0,0,0,0,98.827,151.131,122.446
0x8d18b8af851f9f922256a637e769b80dd794e56e,0,0,0,0,0,0,0,0,0,0,0,129.504
0x8d374aa7c391e8c60f16e8271fa264c7a60b94b2,0,0,0,0,219.583,236.723,237.59300000000002,261.239,222.642,220.49,264.364,227.582
0x8d43fff87a4b0537eb11bb36a5c3a8875eae9e40,0,287.597,303.41700000000003,303.007,252.57,320.65,302.76,311.009,322.074,314.553,369.872,294.736
0x8d53d4a86bca1ea4a6b3c03b5f3c6259770d6c3b,0,0,0,0,0,0,0,561.186,543.534,530.302,734.594,566.822
0x8d72336b821f0b4f910a0b9ceadda1d769f4ae61,0,0,0,0,0,0,0,0,0,0,0,178.529
0x8d7faaf7736db703596862f82860b6fadcc9ba66,0,0,0,0,0,0,0,0,0,0,0,116.876
0x8d9154bcea9fa694a568690c9d3e4ca7a1364f08,0,0,0,119.46,100.906,111.605,120.864,122.768,100.58,116.219,132.7,114.42999999999999
0x8daa0b836ece4b892fe65719d37786e9fbe2a2b8,248.904,183.494,144.772,153.105,139.917,141.358,135.352,142.842,152.204,134.316,187.046,166.133
0x8dd04110a6b3eab184fcead0c44796e7dea78c65,0,0,0,0,0,0,182.812,185.53,166.149,168.997,217.542,184.141
0x8dddd447aaa6f10d9a8cb3922acacc6ab503126c,0,0,0,0,87.663,111.852,125.09,122.37400000000001,115.08800000000001,107.397,133.338,104.781
0x8e26793a52a6295edf56a5e3155dd41b9434584e,0,0,0,0,0,237.355,190.412,234.459,216.267,178.18200000000002,247.717,171.518
0x8e292e967fd197e6316d8c997b4f590fea21b65e,0,0,312.305,277.088,223.638,274.165,259.094,228.485,191.022,215.407,254.698,298.252
0x8e3eb631a8b42b613689df9cae23bad344c91246,0,0,0,0,0,0,0,0,242.154,221.192,251.653,198.035
0x8e446deb6ec6dc0015b93d8a1d61b472b2f3301d,0,0,0,0,126.887,141.334,135.168,159.214,125.44500000000001,133.795,166.664,136.85
0x8e6c57dcf3be95d9334cabcd177852c6469d78dd,0,0,0,0,0,0,0,441.141,419.063,421.479,469.744,398.11600000000004
0x8e9e4fc84c8c3b7570d2440951288624dc9f9f67,0,0,0,0,0,197.42600000000002,196.973,200.022,164.205,166.932,197.816,158.528
0x8eab601b237c7b1621203d296a422d261ea541f5,0,0,322.88,306.586,228.82500000000002,256.092,242.186,257.812,301.447,242.59,349.349,293.511
0x8edbb4daa28d771b31dfa6cb5365e236d7432e8f,0,0,0,0,0,211.015,191.866,205.842,187.236,193.682,272.449,193.23600000000002
0x8f04b8efaa48f13810f51e4b361961226d718ef1,0,0,0,0,0,0,0,0,182.67,171.675,186.457,189.45000000000002
0x8f1f1fd7844ca1995ebaa5b34de4e8f7edc15788,0,0,0,0,0,0,0,0,0,100.3,154.456,262.715
0x8f1f87e992573f4020dc3d021d72929aa9d9ba11,0,0,364.863,252.366,238.663,272.86,180.887,305.225,303.49,292.559,387.79,321.347
0x8f2fcd81af7d6d9c83e48f1e902e49d9590465c6,0,0,0,0,130.467,170.18800000000002,161.403,176.90800000000002,169.661,157.157,226.303,162.82
0x8f3dd6bb8a6f3d727e92338dfcf3dc0e2ad9c2c9,0,221.71699999999998,231.076,200.599,180.448,180.865,178.281,197.292,170.53900000000002,174.338,217.756,182.499
0x8f60ccdbd8bdb923ecc167e6889fb13591441b1a,0,0,0,0,0,0,0,86.664,70.424,74.837,75.26400000000001,66.435
0x8f68d2c4d2491aee68d409568ef7ccbd65966539,0,0,0,0,0,0,181.085,189.849,192.81900000000002,185.494,206.324,176.326
0x8f897e3f59d3689d7f5588ec35d9371af72b157d,0,0,0,0,0,0,109.05199999999999,104.396,117.954,119.431,152.092,135.418
0x8f8cfed1576f9ff919eef8a8aed16b72f0a9f96c,0,0,0,0,0,0,137.695,145.682,125.70100000000001,125.365,151.553,113.21600000000001
0x8f91daba59cf8cb2196d0260a077b304c55847f1,0,0,0,0,0,0,0,778.995,539.625,524.979,550.0840000000001,486.564
0x8f9827a2897e02527d4617a0a4fa549cb4c3bfd0,0,0,0,0,0,0,0,0,0,0,0,831.258
0x8fa46dd145ef62013d674db93ec4d2a4ea54495e,0,0,0,0,0,0,0,0,0,120.301,151.689,131.259
0x8fe76a633198dedbaf6ac8eed853ec81606f25fd,0,0,0,0,0,0,0,0,0,0,0,74.539
0x90332bac5691acf18f59d6ab67a13a4a5f43c5c4,0,0,0,0,0,0,0,0,0,0,0,742.993
0x9033830029862093c816e3135477ee5c2207195e,0,0,0,0,0,0,0,0,131.133,146.475,199.11,189.103
0x9049f0442e66d19e66971eb281d8f20a7343b313,0,0,0,0,0,0,89.909,82.616,64.5,68.465,87.735,71.529
0x905776aea2df466bf6b432afb1e6b8093fb4c58f,0,0,0,0,0,0,0,0,0,133.559,200.412,172.311
0x906df9b3c5c74c21858c0ff8233f84444908a5aa,0,0,0,0,0,0,0,0,0,0,0,248.869
0x906f468ff0db2f8253975c416d5deedaf656192e,0,0,0,0,0,0,0,0,0,0,0,299.608
0x907822edab89bcc36ece327dfc05d13e2d817cd0,0,0,0,0,0,0,0,0,279.773,242.072,291.625,276.943
0x909e568961107109ff4365fbfd58032d42c6d32c,0,0,0,0,0,0,268.689,250.543,257.854,232.098,301.764,274.168
0x90a4048227ca923438ee8b7c11782b7da45e5506,0,0,0,0,0,0,0,0,0,0,0,94.074
0x90af67ef4112bf6f27e3665bf8807b6234f92c16,0,0,223.453,210.202,122.766,176.975,162.687,166.438,134.15800000000002,185.031,240.725,163.962
0x90b988ac4d0f05a137dd708cf684ab1e77773b11,0,203.933,193.648,166.473,135.918,161.338,154.215,159.99099999999999,150.224,155.985,211.123,161.872
0x90c7c7e57488d8fc8686aea0f843d8dac18eedf2,0,0,0,0,0,0,0,0,0,0,390.118,374.784
0x90d8ce906c7190883669e5246bf9102c6bd459a3,0,160.166,145.031,151.221,67.589,134.39000000000001,113.361,157.29500000000002,118.57000000000001,109.482,180.692,101.637
0x90dca68374c53013198f8cf87356bc850acc4fcd,0,0,0,0,0,0,0,0,196.239,215.087,246.017,246.484
0x90dccb38678ea70485e7cf9d4b9412cb07f283a6,0,152.885,122.188,133.276,105.071,116.455,110.099,124.595,105.247,104.337,120.282,102.591
0x90e68c2c6d790d011721ea21b039392519003f30,0,0,0,0,0,0,0,0,0,294.26800000000003,386.447,393.762
0x90ea974709ee0e40f40bc9e46d4f3ccda0be280a,0,0,0,0,0,0,0,0,0,185.059,281.511,252.632
0x90fc5b8976234e76a87b39868c1f42bd31501eba,0,0,0,0,0,0,0,0,111.581,130.587,166.296,138.856
0x91414056e66b83f648fe52276abf0d6fba947cf7,0,0,0,0,0,0,174.187,150.226,148.292,140.923,198.824,162.068
0x9149cd4404395f8d1088ea53b9a83d7e55ef8d6e,0,0,0,801.852,659.631,927.712,763.347,878.45,761.827,679.194,931.15,767.823
0x915541e4c79e642604f02b8dc6f707e4dc3435f3,0,0,0,0,0,0,121.2,116.599,104.61,98.778,121.081,87.378
0x916fc240268f7ae810a8a414f6c3ec52fc7a5527,0,0,0,0,0,0,385.213,465.88800000000003,498.988,500.532,591.867,412.379
0x9172b3ff549725dfd6019fca7be8763f88ee0829,0,0,0,0,0,0,0,0,0,0,0,295.082
0x917747872eb336aedf48225e6173bc803bf4d77f,0,0,0,0,0,0,0,270.533,238.137,233.693,265.143,237.599
0x917c841a043d346e03a06877936c48d24f1892ff,0,0,0,0,0,0,0,0,236.002,334.398,783.668,735.0409999999999
0x91a9f34fad62156b28c8fd7c7f0c596399ecd744,0,632.891,654.747,590.235,515.327,516.259,618.093,668.614,522.806,463.229,628.056,645.741
0x91b52c221d8ba576bb8f22d5535a747657a6950d,0,0,0,0,0,0,0,0,0,41.44,52.397,43.222
0x91cb8b8f6064d7b928950a9fce8dbc30a8967680,0,0,16.875,17.288,27.945999999999998,68.899,20.217,39.263,34.338,22.801000000000002,37.902,28.345
0x91cf005b391ba501cf496a4cc35a55701671b421,0,0,0,181.09,146.032,227.951,191.832,175.089,53.329,72.27,144.029,77.674
0x91d5fee8dfd90eb233fd6cd2ee806b34265c1dcf,0,0,0,0,0,0,0,0,99.394,95.983,96.764,70.496
0x91f54b7bc62768d2877d29b685fdfc394ce47e43,0,0,196.327,220.55599999999998,144.174,207.762,156.461,172.549,281.27500000000003,396.354,388.403,326.839
0x920605ae7900448e12ab741876e3a97462d7ed0c,227.70600000000002,221.63400000000001,198.892,180.12800000000001,110.43900000000001,160.63,159.573,157.939,173.14,165.008,203.234,200.869
0x921e4ec8bb2ac5f5295ad7cf190c26976635a082,0,0,164.469,168.032,162.305,174.685,173.289,167.399,145.355,141.65800000000002,165.188,125.492
0x921fb5c9441c7bb280d7038356bf710afc86a19d,0,366.808,289.824,292.902,223.829,236.017,138.615,233.755,216.132,215.092,377.068,382.018
0x9221e5e9fc78a3b597cc892e02195da52dc5e6f6,0,0,0,0,0,0,0,0,270.399,254.99200000000002,341.577,294.098
0x9225ae05bb2e9afdd21ef7dce2c1cafd1e66f9bb,0,0,0,0,0,101.43900000000001,73.429,64.869,105.41499999999999,130.339,129.17,148.865
0x922b440a2f7a9e6609b5d104bbcbc6eb8d9b66b0,0,0,0,170.673,142.121,128.131,185.832,183.948,159.203,151.407,212.82,164.50900000000001
0x9235fb71b510f977c4b2d4214cf3ae5e36b9b57d,0,0,0,0,0,81.553,84.334,115.747,97.981,105.746,143.435,201.212
0x92433a05aa7c7ffc473da4ff5c3992cd33e447ed,0,0,655.794,474.401,362.103,472.194,377.15,380.789,428.315,401.75100000000003,757.927,665.515
0x92567302b69ea3d561212f76e29a1a4376c352b4,0,0,0,0,78.741,85.963,100.568,56.903,48.839,70.81,57.326,54.869
0x927096da3dc79d2a9c769123d9b73c3b4ef1dbdd,0,0,0,0,0,0,0,140.94,91.952,127.228,182.977,162.005
0x928639442e6f52a387c1f2930d17f9b95910ce8c,0,0,0,0,0,0,0,0,9.631,9.593,33.019,343.806
0x92a2f8f12cd4721b5f94c178b61763a073e1fefd,0,0,0,178.39,129.035,182.899,162.399,144.394,131.657,122.513,135.814,119.427
0x92b12b97da2c4b803c7493ae94b67b12db3dc383,0,0,0,127.529,97.522,108.21300000000001,108.138,110.93,108.033,118.685,211.236,255.493
0x92bd96aefc7cf3043cb7372e83991cbf2e401110,0,189.422,191.343,40.202,51.456,145.482,123.876,144.31300000000002,86.941,144.485,200.187,176.582
0x92de68bf2f1335c4481687596c4445b14cba9759,412.424,346.41700000000003,355.831,337.682,268.686,313.916,287.106,299.064,268.798,261.682,366.708,286.254
0x92ed8eeea2e07d87de0d3a07f8592bbefc036267,0,0,0,0,0,0,0,70.176,60.034,57.78,549.188,481.926
0x9302e6536f782b9f71a99826d25c44830c295446,0,0,0,0,0,0,0,0,0,0,470.724,467.283
0x9364adae4a9eb1601a2582f735ee01653d72886f,0,0,0,0,0,0,0,0,0,0,287.501,246.707
0x936e497f2568bb81b512c5b7b6f5b7200afb7db0,0,0,554.417,335.669,279.581,306.282,299.721,282.052,252.598,249.233,831.9590000000001,813.163
0x937637e1d2dafb19bbd75a94c22eda522bd9ddec,0,0,0,474.192,386.487,461.14,418.984,503.475,472.451,373.563,540.674,527.245
0x937f8179422ade25132806c8cea0cb3fce39ea5c,0,0,0,0,120.113,129.39600000000002,130.27700000000002,151.716,140.541,126.563,204.177,151.193
0x93c8833fea499bac4acc5060f63d24d15c8ed6ee,0,0,384.942,310.066,215.179,219.034,205.704,215.247,218.532,239.451,328.711,264.664
0x93f617649b8e56f685131892d990dc7113585071,0,0,0,0,0,0,316.321,294.55899999999997,302.448,294.958,346.964,306.175
0x942fddbf152fea320ce8a412ad8b482c90c14175,0,0,542.643,505.664,272.836,164.542,120.404,83.171,135.459,333.285,445.914,484.32
0x943ebe39ef2be6ef807c42c5a647e27112ca5b0f,0,0,0,0,0,0,0,0,0,0,0,749.479
0x944e497f4c0581ed8cb5b99d51e769f8f75ef0aa,0,0,0,0,0,0,0,0,0,0,274.288,233.186
0x945704bc79b01efa2d45312433b48b297a50b828,0,0,0,0,0,124.934,129.851,146.043,131.419,280.968,1333.621,1130.847
0x94a0085263dc9e0c82145eee930eaec6e89917dd,0,0,0,0,0,0,0,56.339,44.968,84.159,52.789,64.894
0x94ace0372c45642d17b6aad6f5057b919bcdfe4c,0,225.169,228.736,229.236,211.69400000000002,216.818,231.612,229.296,216.237,203.845,216.773,183.806
0x94afb936632b0e2f0f1e5eebb3bac887b2af4702,0,0,0,0,0,0,0,0,0,0,189.232,170.531
0x94e5fb41b140ab11c85caba98f4e1ccfbdd69493,0,0,0,0,0,0,0,0,0,0,0,202.33100000000002
0x94f29d0ee030cd0cd55f34c9ffeb1b2fe1ea3b51,0,0,0,0,326.775,347.258,281.51,275.674,278.588,370.528,396.976,324.759
0x94f355fd471e1e1c8ae64ebf52e223adefc160eb,0,0,0,269.096,201.474,259.428,283.821,282,264.774,270.962,338.033,434.035
0x950489778040fd0b83d70d19754f2a5934a1ec09,0,0,0,0,0,0,0,0,0,0,216.324,198.355
0x950897fa07f6f2115bfdef632764ef09b6671cd0,0,0,0,0,0,0,0,110.312,100.903,98.559,116.594,86.291
0x950d34da29130ec7678888a2b522b88b33885e31,0,0,0,0,0,0,0,0,0,0,0,524.764
0x9513497cdb4f8e05a5b6f606a2f1562a5cc1cf8a,0,0,0,0,0,0,0,0,0,112.292,156.258,138.043
0x95283b7803155b07a4b513f6a382444fab2e3d29,0,0,0,0,0,0,62.411,58.311,98.381,79.668,95.849,82.289
0x95385f4a9437165b671234ca819b5917b68cedd3,0,145.248,147.12800000000001,95.60900000000001,79.41,98.463,95.934,104.047,105.97500000000001,122.297,172.501,160.968
0x955abd0c0ec33bd9a62b3bab8d61712232430233,0,0,0,0,0,0,153.733,161.2,158.052,215.857,439.986,462.081
0x957238e2be42841a7273a99df47420161af871f1,0,0,0,0,0,0,0,0,0,226.454,316.462,278.407
0x95791f350fae038a3001eeb024c7a88973df6621,0,94.413,99.935,86.664,81.104,92.892,95.635,87.484,80.777,78.023,95.85,77.743
0x9595f752ff56574454b954a7d311e4b5bef9342a,0,0,0,0,0,0,0,84.645,84.352,89.025,119.362,95.781
0x95a9c088376f42cc1c242514652beb88bf4a1d05,0,0,0,0,0,0,0,0,0,0,434.807,317.995
0x95b8017e20c5fedf6b1c6431a3652116c86bcbae,0,0,0,0,0,0,0,0,0,0,1016.182,1202.912
0x95bdb9f233aae44b35ae379752edafb719bf4746,0,0,0,0,0,0,0,0,0,0,206.434,205.78300000000002
0x95d2915ce014ffee699a3f582915b34d72ebeced,0,236.343,258.778,236.885,112.069,223.171,219.255,222.35,217.403,198.80700000000002,265.094,244.70600000000002
0x95dc7b9ffafcc7ea0035c9371eb45d9b43033f79,0,0,0,0,0,0,89.848,88.923,90.981,104.915,162.014,266.699
0x95dc859497cc5bc3ac7fd716a9bfb17a5b17120d,0,0,277.56,266.824,225.827,237.96,252.897,259.738,237.331,212.623,235.552,199.308
0x95e3608b0970fc6e50483f150d4967b185753fef,0,0,0,0,0,519.118,530.793,577.267,563.223,544.013,832.481,732.056
0x95fc7e54336e87feed25423b86d9ea92e47432dc,0,0,0,0,0,0,0,39.660000000000004,3.011,0.019,1.1909999999999998,345.142
0x960bf294a8fb9ff4ba271add1dc1cd7138ac87db,0,0,0,0,0,0,0,0,153.351,158.77100000000002,221.897,299.663
0x9630958aee1b9e56010918fd90d1af9fa5031e23,0,0,615.851,667.522,470.651,601.635,375.036,624.766,519.741,548.284,622.884,498.499
0x9643fd26bf816c5a0375e955c987a23fb320d74f,0,127.069,130.725,115.187,100.788,122.657,126.366,123.602,109.535,103.495,123.453,106.095
0x967dc89cfeb603b111dcdbcb6b1c8760fb53a253,0,224.026,224.652,185.82500000000002,159.644,216.57,184.333,187.722,172.838,203.929,270.007,222.195
0x968122de3f1904f78931dd84a43abee72b5e4fde,0,0,0,0,0,0,0,0,1002.977,1185.216,2049.098,1879.015
0x968b38ed2b196571eca2c2fb97460b2436e12099,0,0,0,0,40.534000000000006,52.009,50.895,49.52,48.477000000000004,28.775000000000002,73.187,42.751
0x968e84028d8123b426594ae4025cab2902af3cc6,0,0,0,0,0,0,0,0,0,0,196.709,157.31300000000002
0x96ba3b72eef64d1186d57f09eb5f2c875b17ea15,0,0,0,119.196,117.87,125.733,131.425,113.218,108.159,107.865,125.727,106.066
0x96c5d5b24933f595582af20f8909e828351f2587,0,0,200.183,180.375,163.51500000000001,187.97899999999998,145.615,132.912,159.768,152.575,190.156,164.502
0x96d44bf20be33bb631da27c53fc62602655b1544,0,0,0,0,0,0,0,0,164.818,140.433,163.797,179.311
0x96f5216aec2fa9f0f65b65da6419da5d5151f300,0,0,0,0,0,0,0,57.875,218.12800000000001,220.734,240.02100000000002,209.60399999999998
0x96f816617981ed581c5f858b1fe2e1d898971953,442.606,378.263,391.61400000000003,364.296,318.162,326.305,339.178,362.845,316.955,317.81600000000003,464.212,390.034
0x9797bb979da22672f2da2ac7b9da52bb654dbbf4,0,0,524.635,421.787,283.687,262.617,249.71,256.765,297.154,327.573,583.806,596.955
0x97b4dc205910e7927ccf0fdbce17f0e1f943af02,0,0,318.327,259.505,237.496,227.063,227.453,231.769,199.63400000000001,190.482,231.811,192.087
0x97b845cd9262bd8518265692723e32b8f343b9ed,0,218.728,259.08,225.711,179.37800000000001,134.431,196.24,200.034,112.11800000000001,165.257,214.528,170.499
0x97be3de745811d101762a479418f65adad5838d7,0,0,0,0,0,278.427,275.312,296.687,270.41700000000003,284.407,363.322,310.121
0x97d7956c41d425cd288aee9c8fb05bede210c620,0,0,0,0,0,0,0,0,0,0,123.338,104.622
0x97e9f5b96d86b0417c031353f8e11d360a2c45c4,0,0,0,0,0,0,0,0,0,0,0,337.548
0x97f54d502983b377a74ea9c2894618424d655c2a,0,0,0,0,0,0,0,0,97.644,109.413,181.636,176.934
0x984bfbb8b4dbe8c49b062718c64825296e50c319,0,0,0,94.047,169.899,193.954,190.66,166.635,177.693,188.929,282.306,238.78
0x9887657f0f94481edda78dcc7a2922de966b5973,0,0,536.24,480.884,377.863,443.211,424.462,413.72,412.901,407.012,459.05,411.846
0x98922bcfaadeddb264f0183c9e22843b9b68aa90,0,0,144.444,136.13,99.81700000000001,132.255,125.623,122.343,113.952,131.092,195.582,167.388
0x9894df6c0ceed8666cfe7e905be1298e4c08a138,0,0,0,0,0,170.388,175.288,176.288,175.829,166.498,196.969,154.171
0x98b729c4c9dab69e4163eb2d6a737985e24e8628,0,0,0,0,0,0,0,285.726,371.612,503.254,666.643,545.127
0x98c9bc96d2685f1faaadf6bf3bde3aa758e7ce24,202.212,173.278,191.621,178.247,134.117,164.434,161.439,165.816,145.286,137.794,170.372,268.459
0x98ebf00ea1623b5c0d9ccd3d8831993ac1a8c032,0,0,0,0,0,0,0,0,362.405,312.173,402.865,352.28000000000003
0x98f71bf3a8f57f3ed09d6f3eb692515d4a32bb8a,0,0,0,0,301.683,299.634,304.838,122.41,424.454,410.561,659.79,452.087
0x98fe9bc3c4850af1ce5cc4d5110378f5e448b05f,0,0,0,0,0,0,0,173.104,200.354,246.484,477.921,420.456
0x98ff2793e7c3e824c3745d722b703520a62c2e40,0,0,0,138.973,132.195,143.228,133.198,130.144,100.184,138.73,191.968,171.106
0x99050e339e88ec60e4292b1d97b8c0d3d66ca8ab,0,0,329.384,295.335,247.334,407.503,419.96000000000004,455.955,317.754,263.112,321.377,252.812
0x9918da934bf451ca39e2ddf339063c4e0ef678e9,0,0,0,0,0,0,0,0,0,0,0,269.084
0x99287506ba89b6c901fe0fca6eaabfa7ceeed238,0,0,0,0,0,134.124,134.97,125.883,120.535,132.791,171.703,166.116
0x99384393668362b4a2f88318571dc36d4c28a15d,420.859,344.612,398.758,422.13,339.867,319.536,311.308,339.73,321.5,345.111,214.87199999999999,441.209
0x996fec7795de158429dd8e508674475128d0cd6a,0,0,0,0,0,0,0,244.214,204.572,202.727,242.99,203.532
0x9970b0f0ee31ae5cc536111e7d63e8a05ce1504b,0,883.617,622.487,468.833,329.105,180.102,147.203,214.105,191.379,347.558,683.261,642.712
0x997c7d232d60dca73a71de066e75445e4ad99716,0,0,0,0,0,0,0,0,359.444,415.76300000000003,550.5550000000001,436.907
0x9991cadd233025d72cc4141b3b26c3abad003cb4,0,0,0,175.945,148.284,172.284,163.38,164.038,144.794,147.17,198.622,164.2
0x999caf297314f73d9ce14ab55cb2196ae8466772,0,0,187.58700000000002,159.696,134.198,108.803,120.31700000000001,114.88,115.47200000000001,124.581,185.595,142.772
0x99c3fa41d0d1219da47043119ac0e297c9bd53e3,0,0,430.809,351.913,273.712,303.501,300.776,264.781,295.311,317.206,454.433,408.581
0x99c6ba65bec5c1e83f8c19f6518178c87732c406,0,0,0,0,0,0,0,0,0,236.21450000000002,6.249,197.773
0x99c91d44615a8a3f63f3ae93886a623d4ff4656f,0,0,0,0,0,0,0,0,0,0,176.14600000000002,128.892
0x99d70376b404cdf5287a0b85c0c685626c4d10f5,0,0,0,0,0,0,0,0,0,223.405,266.426,218.139
0x99e24563f087b2b6987603fc6e3c46fb697e5805,77.901,64.978,66.07600000000001,60.483000000000004,50.866,58.68,61.788000000000004,58.957,53.486000000000004,53.119,65.257,51.672000000000004
0x99e2e564f15eba8bd1e116f4ed82fba31cf81fda,0,0,147.232,91.58800000000001,100.06,120.76,122.137,124.548,102.799,139.825,169.258,130.98
0x99e5e558c09b178418d4bac9615cf0370adca445,0,0,0,0,0,0,0,0,0,352.701,394.625,266.221
0x99ec0a7ee4d767de2e33105d598c7e5c958defe1,0,0,0,280.357,222.40800000000002,258.175,237.39000000000001,243.742,213.02100000000002,237.698,299.193,214.29
0x9a19214f668964dc5b31e24910979c0be12c3b19,0,0,0,0,0,0,0,0,325.522,364.351,436.214,430.346
0x9a2c8f1fb05b111da9be701fad29cb715ba54419,0,0,0,0,0,0,0,0,0,0,0,213.394
0x9a5942da10a520cb2019038053c017d9261c7e12,0,160.883,136.854,121.8,108.43599999999999,127.364,102.239,100.867,114.128,122.041,129.608,119.60600000000001
0x9a65bd995b962507624119fa8e773ca9ce82fc90,0,0,0,0,0,343.269,337.42,297.7,302.955,363.586,395.859,349.443
0x9a7418ffd60b0ba1d85049f0a58fa38a5d99a29a,0,0,0,0,0,0,0,0,373.467,331.193,367.582,246.321
0x9a83fbcb5649ae5c045ad09c57ba5915d6ff5921,0,0,0,0,0,150.394,172.352,163.853,146.775,147.414,206.18800000000002,171.265
0x9a864efbf2544a83ca1085b6b8e7f16887e09681,599.764,284.613,265.326,279.732,229.003,204.576,218.603,201.062,173.458,187.75900000000001,215.934,220.09
0x9a98ac464a887b82420b5b02d7983215b13636fa,0,0,465.337,379.023,258.001,336.44,304.113,318.193,272.017,337.159,546.378,510.611
0x9aa362f3ed7776199e44158e8a373716dbeee725,0,0,0,246.068,171.542,197.487,173.04500000000002,146.086,100.64,166.634,169.013,216.564
0x9aaf4db2e661cab8d7fa80e4032b1e56b40687fb,0,0,176.303,165.048,140.181,152.247,140.538,143.414,128.12,143.721,172.026,152.252
0x9ab65ec64bba672d385fa82731ffe7e9a771dcd1,0,0,0,0,0,0,0,0,369.67,421.21,482.973,423.248
0x9abfab8992844c4e514699aeea4fc5822e43bfca,0,0,0,0,0,0,0,0,0,281.294,418.968,294.648
0x9ad41b18c2be3a845acb599af1dc4570feb88489,0,0,0,508.249,449.1715,392.4585,251.98250000000002,430.3795,449.8085,514.5675,485.6,507.12850000000003
0x9b0cddaf06ce2d10ecf355b9f0e2714e2197028e,0,0,0,140.636,130.665,166.866,177.356,162.6,134.008,134.431,154.713,127.884
0x9b2342e1936c33c6ca960f1067b62ff3f8c56603,0,0,0,0,0,0,0,0,0,190.23,263.676,212.687
0x9b33a62087f98ba86829b06c0a20b1e8f8d40bfc,0,0,0,0,65.995,73.297,87.955,88.564,77.767,74.762,91.135,123.359
0x9b42e2c4eb074cf1ff58fbf21e95d77b2b51e9e5,0,0,0,0,0,0,0,0,124.326,126.357,132.571,144.772
0x9b4a409840ed3945b18fe98c925497aaf287da85,0,0,0,0,0,61.692,54.976,50.32,42.82,164.848,213.405,136.165
0x9b53adfa3fed09ae23833c21c1146f1acf370134,0,0,0,0,0,0,0,0,0,0,0,25.032
0x9b6d083c5b0035be3b475711cd338332d234042d,0,0,0,0,0,0,181.891,179.204,157.791,153.416,186.547,164.171
0x9b7d38dac67f0cac0b721d97b86d49a531ceafd7,0,0,0,0,0,11.998000000000001,12.195,16.474,156.3,119.572,204.524,208.73499999999999
0x9b7e1e2b4ca45899547a210e5ed2a7981a34e929,0,0,97.254,90.459,76.215,89.009,87.668,84.469,74.751,71.202,92.489,71.866
0x9b8dc7d771f00608a762b6503358da7986f8e7bc,0,0,0,0,0,0,0,0,0,0,333.801,282.372
0x9ba6d56cf9b5cfa828b54ab6590bdc6a98ea2f42,0,0,0,0,0,0,0,0,0,0,0,207.52
0x9bac4a52af8caa0fd0c0b41a528a241a3a13307a,0,0,0,0,0,0,0,0,0,0,0,296.905
0x9c1176d2ecee1d94da616485856bb359923395eb,0,0,0,0,0,0,0,0,0,0,298.764,451.816
0x9c2767010767f6e76099868901c144906d72075a,0,0,0,643.214,427.13300000000004,426.086,520.339,533.211,499.204,509.615,1122.008,1026.781
0x9c3b1fee2d577c4bd06b2a45b278bbbed3821cf8,0,0,0,0,0,0,0,137.165,109.898,104.413,118.235,107.34700000000001
0x9c47508d1313339491b2e68db81125d27fd7876d,0,134.566,148.396,144.226,116.475,87.24000000000001,81.685,119.59,88.146,116.925,143.404,128.211
